MUIDEN	MUDEID	MUNOMB	MUCODSIM
13881	21	EL ROSARIO - MARTÍN PÉREZ	52256012
13882	21	EL ROSARIO - SANTA ISABEL	52256014
13883	21	EL ROSARIO - EL RINCÓN	52256024
13884	21	EL TABLÓN DE GÓMEZ - APONTE	52258001
13885	21	EL TABLÓN DE GÓMEZ - LA CUEVA	52258002
13886	21	EL TABLÓN DE GÓMEZ - LAS MESAS	52258003
13887	21	EL TABLÓN DE GÓMEZ - POMPEYA	52258004
13888	21	EL TABLÓN DE GÓMEZ - LA VICTORIA	52258005
13889	21	EL TABLÓN DE GÓMEZ - FÁTIMA	52258006
13890	21	EL TABLÓN DE GÓMEZ - EL GRANADILLO	52258007
13891	21	EL TABLÓN DE GÓMEZ - LA ISLA	52258008
13892	21	EL TABLÓN DE GÓMEZ - LAS ARADAS	52258009
13893	21	EL TABLÓN DE GÓMEZ - LOS YUNGAS	52258010
13894	21	EL TABLÓN DE GÓMEZ - MARCELLA	52258011
13895	21	EL TABLÓN DE GÓMEZ - PITALITO BAJO	52258012
13896	21	EL TABLÓN DE GÓMEZ - PORVENIR	52258013
13897	21	EL TABLÓN DE GÓMEZ - SAN FRANCISCO	52258014
13898	21	EL TABLÓN DE GÓMEZ - SAN RAFAEL	52258015
13899	21	EL TABLÓN DE GÓMEZ - VALENCIA	52258016
13900	21	EL TAMBO - SAN PEDRO	52260005
13901	21	EL TAMBO - RICAURTE	52260009
13902	21	EL TAMBO - TANGUANA	52260010
13903	21	EL TAMBO - AZOGUE	52260011
13904	21	FUNES - CHAPAL	52287001
13905	21	FUNES - GUAPUSCAL BAJO	52287002
13906	21	FUNES - SUCUMBÍOS	52287005
13907	21	FUNES - CHITARRÁN	52287008
13908	21	FUNES - GUAPUSCAL ALTO	52287010
13909	21	FUNES - EL TERRERO	52287011
13910	21	FUNES - TÉLLEZ ALTO	52287012
13911	21	GUACHUCAL - COLIMBA	52317001
13912	21	GUACHUCAL - CHILLANQUER - EL CONSUELO	52317002
13913	21	GUACHUCAL - MUELLAMUES	52317003
13914	21	GUACHUCAL - SAN JOSÉ DE CHILLANQUER	52317004
13915	21	GUACHUCAL - LA VICTORIA	52317005
13916	21	GUAITARILLA - AHUMADA	52320001
13917	21	GUAITARILLA - ALEX	52320002
13918	21	GUAITARILLA - ESPERANZA	52320005
13919	21	GUAITARILLA - BUENOS AIRES	52320007
13920	21	GUAITARILLA - EL ROSAL	52320016
13921	21	GUALMATÁN - CUATIS	52323001
13922	2	DABEIBA - GALILEA	5234003
13923	2	DABEIBA - SAN JOSÉ DE URAMA (URAMAGRANDE)	5234004
13924	2	DABEIBA - CARRA	5234007
13925	2	DABEIBA - ARMENIA - CAMPARRUSIA	5234008
13926	2	DABEIBA - LLANO GRANDE	5234009
13927	2	DABEIBA - LAS CRUCES DE URAMA	5234010
13928	2	DABEIBA - ARENERA	5234011
13929	2	DABEIBA - CHIMIANDÓ	5234012
13930	2	DABEIBA - EL BOTÓN	5234014
13931	2	DABEIBA - CAMPARRUSIA	5234015
13932	2	DABEIBA - EL ENCIERRO	5234016
13933	21	ILES - BOLÍVAR	52352001
13934	21	ILES - TABLÓN BAJO	52352002
13935	21	ILES - SAN FRANCISCO	52352003
13936	21	ILES - SAN JAVIER	52352004
13937	21	ILES - ALTO DEL REY	52352005
13938	21	ILES - EL CAPULI	52352006
13939	21	ILES - ISCUAZÁN	52352007
13940	21	ILES - SAN ANTONIO	52352008
13941	21	IMUÉS - NEIRA	52354001
13942	21	IMUÉS - PILCUÁN RECIA	52354002
13943	21	IMUÉS - VALENCIA	52354003
13944	21	IMUÉS - PILCUÁN VIEJO (2)	52354004
13945	21	IMUÉS - SAN BUENAVENTURA	52354005
13946	21	IMUÉS - PEDREGAL	52354007
13947	21	IMUÉS - EL ALISAL	52354008
13948	21	IMUÉS - BETANIA	52354009
13949	21	IMUÉS - CUARCHU	52354010
13950	21	IMUÉS - CAMUESTES	52354011
13951	21	IMUÉS - NEIRA SANTA ANA	52354012
13952	21	IPIALES - LA VICTORIA	52356001
13953	21	IPIALES - LAS LAJAS	52356002
13954	21	IPIALES - SAN JUAN	52356003
13955	21	IPIALES - YARAMAL	52356004
13956	21	IPIALES - LOMAS DE SURAS	52356005
13957	21	IPIALES - LAS CRUCES	52356009
13958	2	DONMATÍAS - BELLAVISTA	5237001
13959	2	DONMATÍAS - RIOGRANDE	5237002
13960	21	LA CRUZ - SAN GERARDO	52378005
13961	21	LA CRUZ - TAJUMBINA	52378009
13962	21	LA CRUZ - CABUYALES	52378013
13963	21	LA CRUZ - ESCANDOY	52378016
13964	21	LA CRUZ - LA ESTANCIA	52378017
13965	21	LA FLORIDA - MATITUY	52381001
13966	21	LA FLORIDA - ROBLES	52381002
13967	21	LA FLORIDA - TUNJA GRANDE	52381003
13968	21	LA FLORIDA - SAN FRANCISCO	52381004
13969	21	LA FLORIDA - EL BARRANCO	52381005
13970	21	LA FLORIDA - EL MACO	52381006
13971	21	LA FLORIDA - EL CACIQUE	52381007
13972	21	LA FLORIDA - EL RODEO	52381008
13973	21	LA FLORIDA - BELLAVISTA	52381009
13974	21	LA FLORIDA - LAS PLAZUELAS	52381010
13975	21	LA LLANADA - VERGEL	52385001
13976	21	LA LLANADA - CAMPANARIO	52385002
13977	21	LA LLANADA - EL PALMAR	52385003
13978	21	LA LLANADA - EL REMATE	52385004
13979	21	LA LLANADA - EL SASPI	52385005
13980	21	LA LLANADA - FLORESTA	52385006
13981	21	LA LLANADA - FLORIDA	52385007
13982	21	LA LLANADA - GUARANGO	52385008
13983	21	LA LLANADA - MACO	52385009
13984	21	LA LLANADA - MURCIÉLAGO	52385010
13985	21	LA LLANADA - PALMA	52385011
13986	21	LA LLANADA - PRADO	52385012
13987	21	LA LLANADA - SAN FRANCISCO	52385013
13988	21	LA LLANADA - SANTA ROSA	52385014
13989	21	LA TOLA - LA VIGÍA	52390003
13990	21	LA TOLA - SAN ANTONIO DE LA MAR	52390004
13991	21	LA TOLA - AGUACATAL	52390005
13992	21	LA TOLA - SAN PABLO DE LA TOLA	52390006
13993	21	LA TOLA - POIJAL	52390007
13994	21	LA TOLA - PANGAMOSA	52390008
13995	21	LA TOLA - MULATOS	52390009
13996	21	LA TOLA - EL CEDRO	52390010
13997	21	LA TOLA - NERETE	52390012
13998	21	LA UNIÓN - SANTANDER	52399001
13999	21	LA UNIÓN - LA CALDERA	52399003
14000	21	LA UNIÓN - QUIROZ	52399004
14001	21	LA UNIÓN - PEÑA BLANCA	52399008
14002	21	LA UNIÓN - ALPUJARRA	52399014
14003	21	LA UNIÓN - EL SAUCE	52399015
14004	21	LA UNIÓN - CHAGUARURCO	52399024
14005	21	LA UNIÓN - CUSILLOS	52399033
14006	21	LA UNIÓN - JUAN SOLARTE OBANDO	52399034
14007	2	EBÉJICO - BRASIL	5240001
14008	2	EBÉJICO - SEVILLA	5240003
14009	21	LEIVA - EL PALMAR	52405001
14010	21	LEIVA - LAS DELICIAS	52405002
14011	21	LEIVA - LA VILLA	52405004
14012	21	LEIVA - NARIÑO	52405005
14013	21	LEIVA - PUERTO NUEVO	52405006
14014	21	LEIVA - SANTA LUCÍA	52405007
14015	21	LEIVA - LA FLORIDA	52405008
14016	21	LEIVA - EL TABLÓN	52405009
14017	21	LEIVA - ESMERALDAS	52405010
14018	21	LEIVA - CAÑADUZAL	52405011
14019	21	LEIVA - EL OFRIO	52405012
14020	21	LEIVA - FLORIDA BAJA	52405013
14021	21	LEIVA - VILLA BAJA	52405014
14022	21	LINARES - SAN FRANCISCO	52411001
14023	21	LINARES - TABILES	52411002
14024	21	LINARES - TAMBILLO BRAVOS	52411003
14025	21	LINARES - BELLAFLORIDA	52411004
14026	21	LOS ANDES - LA PLANADA	52418002
14027	21	LOS ANDES - PANGUS	52418003
14028	21	LOS ANDES - EL PALMAR	52418008
14029	21	LOS ANDES - EL CARRIZAL	52418009
14030	21	LOS ANDES - SAN SEBASTIÁN	52418011
14031	21	MAGÜI - BOLÍVAR	52427001
14032	21	MAGÜI - CONCORDIA	52427002
14033	21	MAGÜI - NANSALBID	52427003
14034	21	MAGÜI - PALACIO	52427004
14035	21	MAGÜI - PIRAGUA GUALPÍ	52427005
14036	21	MAGÜI - RICAURTE	52427006
14037	21	MAGÜI - SAN LUIS	52427007
14038	21	MAGÜI - TABUJITO	52427009
14039	21	MAGÜI - EL TRUENO	52427010
14040	21	MAGÜI - SAN LUISITO	52427011
14041	21	MAGÜI - LA LOMA	52427013
14042	21	MAGÜI - SANTANDER (ROSA)	52427014
14043	21	MAGÜI - LAS BRISAS HAMBURGO	52427015
14044	21	MAGÜI - BELLA VISTA	52427016
14045	21	MAGÜI - CAMPO ALEGRE	52427017
14046	21	MAGÜI - LAS MERCEDES	52427018
14047	21	MAGÜI - SAN JOSÉ	52427019
14048	21	MAGÜI - SANTA CATALINA	52427020
14049	21	MAGÜI - EL CARMELO	52427021
14050	21	MALLAMA - CHUCUNES	52435002
14051	21	MOSQUERA - COCALITO JIMÉNEZ (GABRIEL TURBAY)	52473001
14052	21	MOSQUERA - COCAL PAYANÉS	52473004
14053	21	MOSQUERA - FIRME CIFUENTES	52473006
14054	21	MOSQUERA - BOCAS DE GUANDIPA	52473007
14055	21	MOSQUERA - PUEBLO NUEVO	52473008
14056	21	MOSQUERA - EL GARCERO	52473009
14057	21	MOSQUERA - EL BAJITO DE ECHANDÍA	52473010
14058	21	MOSQUERA - MIEL DE ABEJAS	52473013
14059	21	MOSQUERA - PAMPA CHAPILA	52473014
14060	21	MOSQUERA - PLAYA NUEVA	52473015
14061	21	MOSQUERA - SALANGO	52473016
14062	21	MOSQUERA - SAN FRANCISCO	52473017
14063	21	MOSQUERA - EL TORTUGO	52473018
14064	21	MOSQUERA - ALTO GUANDIPA	52473019
14065	21	MOSQUERA - BARRERA	52473020
14066	21	MOSQUERA - CAIMITILLAL	52473021
14067	21	MOSQUERA - CAMPO ALEGRE	52473022
14068	21	MOSQUERA - COCAL JIMÉNEZ	52473023
14069	21	MOSQUERA - CHAPILAR	52473024
14070	21	MOSQUERA - EL BAJITO	52473025
14071	21	MOSQUERA - EL CANTIL	52473026
14072	21	MOSQUERA - EL NARANJO	52473027
14073	21	MOSQUERA - EL PLAYÓN	52473028
14074	21	MOSQUERA - GICRILLAL	52473029
14075	21	MOSQUERA - LA CAPILLA	52473030
14076	21	MOSQUERA - LA CONTRA	52473031
14077	21	MOSQUERA - LAGARTERA	52473032
14078	21	MOSQUERA - PAMPA QUIÑONES	52473033
14079	21	MOSQUERA - PIÑAL RELLENO	52473034
14080	21	MOSQUERA - PUNTA PIÑAL	52473035
14081	21	MOSQUERA - TASQUITA	52473036
14082	21	MOSQUERA - TREJOS	52473037
14083	21	NARIÑO - LA CALDERA	52480001
14084	21	OLAYA HERRERA - ALFONSO LÓPEZ PUMAREJO (FLORIDA)	52490001
14085	21	OLAYA HERRERA - BELLAVISTA	52490002
14086	21	OLAYA HERRERA - CÓRDOBA (CARMEN)	52490003
14087	21	OLAYA HERRERA - LÉRIDA (LAS MARÍAS)	52490005
14088	21	OLAYA HERRERA - LOZANO TORRIJOS	52490006
14089	21	OLAYA HERRERA - MERIZALDE PORVENIR	52490007
14090	21	OLAYA HERRERA - SAN JOSÉ CALABAZAL	52490008
14091	21	OLAYA HERRERA - SANTANDER SOLEDA	52490009
14092	21	OLAYA HERRERA - URIBE URIBE	52490010
14093	2	EL BAGRE - PUERTO CLAVER	5250002
14094	2	EL BAGRE - PUERTO LÓPEZ	5250004
14095	2	EL BAGRE - EL REAL	5250005
14096	2	EL BAGRE - LA CORONA	5250006
14097	2	EL BAGRE - LAS NEGRITAS	5250007
14098	2	EL BAGRE - SANTA BÁRBARA	5250009
14099	2	EL BAGRE - MUQUI	5250010
14100	21	OSPINA - SAN ISIDRO	52506002
14101	21	OSPINA - GAVILANES	52506003
14102	21	OSPINA - MERCEDES	52506004
14103	21	OSPINA - CUNCHILLA MORENA	52506005
14104	21	OSPINA - SAN MIGUEL	52506006
14105	21	FRANCISCO PIZARRO - CÓRDOBA	52520001
14106	21	FRANCISCO PIZARRO - NICANOR VALENCIA	52520002
14107	21	FRANCISCO PIZARRO - PATÍA	52520003
14108	21	FRANCISCO PIZARRO - PEDRO VEIRA ARIAS	52520004
14109	21	FRANCISCO PIZARRO - SIMÓN BOLÍVAR	52520005
14110	21	FRANCISCO PIZARRO - VICTOR CALONGE	52520006
14111	21	FRANCISCO PIZARRO - BOCA DE CURAY	52520007
14112	21	FRANCISCO PIZARRO - HUGO BELALCÁZAR	52520008
14113	21	FRANCISCO PIZARRO - JORGE A.CUERO	52520009
14114	21	FRANCISCO PIZARRO - LAUREANO ARELLA	52520010
14115	21	FRANCISCO PIZARRO - LUIS AVELINO PÉREZ	52520011
14116	21	FRANCISCO PIZARRO - LA PLAYA	52520012
14117	21	FRANCISCO PIZARRO - SAN PEDRO DEL VINO	52520013
14118	21	FRANCISCO PIZARRO - VUELTA DEL GALLO	52520014
14119	21	POLICARPA - ALTAMIRA	52540001
14120	21	POLICARPA - MADRIGAL	52540002
14121	21	POLICARPA - SAN ROQUE (BUENAVISTA)	52540003
14122	21	POLICARPA - SÁNCHEZ	52540004
14123	21	POLICARPA - EL EJIDO	52540005
14124	21	POLICARPA - SANTA CRUZ	52540006
14125	21	POLICARPA - RESTREPO	52540007
14126	21	POTOSÍ - CÁRDENAS	52560001
14127	21	POTOSÍ - SAN FRANCISCO SINAÍ	52560002
14128	21	POTOSÍ - CARRIZAL	52560003
14129	21	POTOSÍ - LA CABAÑA	52560004
14130	21	POTOSÍ - LA PALMA	52560005
14131	21	POTOSÍ - SAN PEDRO	52560006
14132	21	POTOSÍ - SAN ANTONIO	52560007
14133	21	POTOSÍ - LA CENTINELA	52560008
14134	21	POTOSÍ - MUESES	52560009
14135	21	POTOSÍ - YAMUESQUER	52560010
14136	21	POTOSÍ - CUASPUD NUCLEO	52560011
14137	21	POTOSÍ - VILLA NUEVA	52560012
14138	21	POTOSÍ - SAN MARCOS	52560013
14139	21	PROVIDENCIA - GUADRAHUMA	52565001
14140	21	PUERRES - EL PÁRAMO	52573001
14141	21	PUERRES - MONOPAMBA	52573002
14142	21	PUERRES - SAN MATEO	52573003
14143	21	PUPIALES - CASAFRÍA	52585001
14144	21	PUPIALES - CHIRES CENTRO	52585002
14145	21	PUPIALES - EL ESPINO	52585003
14146	21	PUPIALES - JOSÉ MARÍA HERNÁNDEZ	52585004
14147	21	PUPIALES - MIRAFLORES	52585005
14148	21	PUPIALES - PIACÚN	52585006
14149	21	PUPIALES - SAN MARCOS	52585007
14150	21	RICAURTE - NULPE ALTO	52612001
14151	21	RICAURTE - NULPE MEDIO	52612002
14152	21	RICAURTE - OSPINA PÉREZ	52612003
14153	21	RICAURTE - SAN ISIDRO	52612004
14154	21	RICAURTE - VEGAS	52612005
14155	21	RICAURTE - RAMOS	52612006
14156	21	RICAURTE - PIALAPÍ	52612007
14157	21	RICAURTE - CHAMBU	52612008
14158	21	RICAURTE - CUAIQUIER VIEJO	52612009
14159	21	RICAURTE - CUESBÍ CARRETERA	52612010
14160	21	RICAURTE - SAN FRANCISCO	52612011
14161	21	RICAURTE - VILLA NUEVA	52612012
14162	21	ROBERTO PAYÁN - ARTEAGA - LIMONAR	52621001
14163	21	ROBERTO PAYÁN - CACAO	52621002
14164	21	ROBERTO PAYÁN - EL GUAYABAL	52621003
14165	21	ROBERTO PAYÁN - FÁTIMA EL CARME	52621004
14166	21	ROBERTO PAYÁN - GÓMEZ JURADO	52621005
14167	21	ROBERTO PAYÁN - GUALPÍ	52621006
14168	21	ROBERTO PAYÁN - INDÚ	52621007
14169	21	ROBERTO PAYÁN - JALARAL	52621008
14170	21	ROBERTO PAYÁN - LAS LAJAS PUMBI	52621009
14171	21	ROBERTO PAYÁN - MIALO	52621010
14172	21	ROBERTO PAYÁN - MUÑAMBI	52621011
14173	21	ROBERTO PAYÁN - NEGRITO	52621012
14174	21	ROBERTO PAYÁN - PALOSECO	52621013
14175	21	ROBERTO PAYÁN - PEÑÓN G MARTÍNEZ	52621014
14176	21	ROBERTO PAYÁN - PIRI (PARAÍSO)	52621015
14177	21	ROBERTO PAYÁN - SAN ANTONIO - BOCA TELEMBI	52621016
14178	21	ROBERTO PAYÁN - SANTA ELENA	52621017
14179	21	ROBERTO PAYÁN - TASDAN	52621018
14180	21	ROBERTO PAYÁN - TRINIDAD LA MERCED	52621019
14181	21	ROBERTO PAYÁN - CARLOS LLERAS RESTREPO	52621020
14182	21	ROBERTO PAYÁN - CHAFALOTE	52621021
14183	21	ROBERTO PAYÁN - ANTONIO NARIÑO	52621022
14184	21	ROBERTO PAYÁN - JORGE ELIECER GAITÁN	52621023
14185	21	ROBERTO PAYÁN - LIMONES DEL PATÍA	52621024
14186	21	ROBERTO PAYÁN - INGUANBI	52621025
14187	21	ROBERTO PAYÁN - CONQUISTA	52621026
14188	21	ROBERTO PAYÁN - VUELTA DE PAPI	52621027
14189	21	ROBERTO PAYÁN - LAS MERCEDES - CHIMBUZA	52621028
14190	21	ROBERTO PAYÁN - EL SANDE RÍO ISPI	52621029
14191	21	ROBERTO PAYÁN - GUABAL	52621030
14192	21	ROBERTO PAYÁN - PALSAPI	52621031
14193	21	ROBERTO PAYÁN - PANGA	52621032
14194	2	ENVIGADO - LAS PALMAS	5266001
14195	21	SAMANIEGO - ANDALUCÍA	52678001
14196	21	SAMANIEGO - BOLÍVAR	52678002
14197	21	SAMANIEGO - CARRIZAL	52678003
14198	21	SAMANIEGO - DECIO	52678004
14199	21	SAMANIEGO - LA PLANADA	52678005
14200	21	SAMANIEGO - MARANGUAY	52678006
14201	21	SAMANIEGO - TANAMA	52678007
14202	21	SAMANIEGO - LA AGUADA	52678008
14203	21	SAMANIEGO - EL MOTILÓN	52678009
14204	21	SAMANIEGO - YUNGUILLA	52678010
14205	21	SAMANIEGO - SACAMPUES	52678011
14206	21	SAMANIEGO - CHUGULDÍ	52678012
14207	21	SAMANIEGO - TURUPAMBA	52678013
14208	21	SAMANIEGO - EL SALADO	52678014
14209	21	SAMANIEGO - PUERCHAG	52678015
14210	21	SAMANIEGO - DOÑA ANA	52678016
14211	21	SAMANIEGO - CARTAGENA	52678017
14212	21	SAMANIEGO - EL LLANO	52678018
14213	21	SAMANIEGO - EL SALTO	52678019
14214	21	SAMANIEGO - CANADÁ	52678020
14215	21	SAMANIEGO - ALTO CANADÁ	52678021
14216	21	SAMANIEGO - ARCHIDUQUE	52678022
14217	21	SAMANIEGO - BETANIA	52678023
14218	21	SAMANIEGO - LA MEZA	52678024
14219	21	SAMANIEGO - OBANDO	52678025
14220	21	SAMANIEGO - PIEDRABLANCA	52678026
14221	21	SAMANIEGO - PLAN DE SAN MARTÍN	52678027
14222	21	SAMANIEGO - SANTA CATALINA	52678028
14223	21	SANDONÁ - BOLÍVAR	52683001
14224	21	SANDONÁ - EL INGENIO	52683002
14225	21	SANDONÁ - SAN BERNARDO	52683003
14226	21	SANDONÁ - SANTA BÁRBARA	52683004
14227	21	SANDONÁ - SANTA ROSA	52683005
14228	21	SANDONÁ - LOMA	52683006
14229	21	SANDONÁ - ROMA CHÁVEZ	52683007
14230	21	SANDONÁ - BOHÓRQUEZ	52683008
14231	21	SANDONÁ - PARAGUAY	52683009
14232	21	SANDONÁ - EL VERGEL	52683010
14233	21	SANDONÁ - SAN GABRIEL	52683011
14234	21	SANDONÁ - SAN MIGUEL	52683012
14235	21	SANDONÁ - ALTAMIRA CRUZ DE ARADA	52683014
14236	21	SANDONÁ - BALCON ALTO	52683015
14237	21	SANDONÁ - CHÁVEZ	52683016
14238	21	SANDONÁ - TAMBILLO	52683017
14239	21	SANDONÁ - LA REGADERA	52683019
14240	21	SANDONÁ - PLAN INGENIO	52683020
14241	21	SANDONÁ - SAN ANDRÉS	52683021
14242	21	SANDONÁ - SAN FERNANDO	52683022
14243	21	SANDONÁ - SAN FRANCISCO ALTO	52683023
14244	21	SANDONÁ - 20 DE JULIO	52683024
14245	21	SANDONÁ - CRUZ ARADA	52683025
14246	21	SANDONÁ - MUNDO LOMA	52683026
14247	21	SAN LORENZO - EL CARMEN	52687001
14248	21	SAN LORENZO - SANTA CECILIA	52687002
14249	21	SAN LORENZO - SANTA MARTHA	52687003
14250	21	SAN LORENZO - SAN CLEMENTE	52687004
14251	21	SAN LORENZO - SAN VICENTE	52687005
14252	21	SAN PABLO - BRICEÑO	52693002
14253	21	SAN PEDRO DE CARTAGO - LA COMUNIDAD	52694001
14254	21	SAN PEDRO DE CARTAGO - LA ESTANCIA	52694002
14255	21	SAN PEDRO DE CARTAGO - MARTÍN	52694003
14256	21	SANTA BÁRBARA - ATANASIO GIRARDOT	52696001
14257	21	SANTA BÁRBARA - CHANZARÁ	52696002
14258	21	SANTA BÁRBARA - PACÍFICO	52696003
14259	21	SANTA BÁRBARA - SANABRIA	52696004
14260	21	SANTA BÁRBARA - SANTANDER	52696005
14261	21	SANTA BÁRBARA - FRANCISCO DE PARADA	52696006
14262	21	SANTA BÁRBARA - TOMÁS C MOSQUERA	52696007
14263	21	SANTA BÁRBARA - PALOMINO	52696009
14264	21	SANTA BÁRBARA - SAN JOSÉ	52696010
14265	21	SANTA BÁRBARA - SAN SEBASTIÁN DE BELALCÁZAR	52696011
14266	21	SANTA BÁRBARA - CUERBAL	52696012
14267	21	SANTA BÁRBARA - JUANCHILLO	52696013
14268	21	SANTA BÁRBARA - LA ENSENADA	52696014
14269	21	SANTA BÁRBARA - CHICO PÉREZ	52696015
14270	21	SANTA BÁRBARA - LAS MARÍAS	52696016
14271	21	SANTA BÁRBARA - SANTA RITA	52696017
14272	21	SANTACRUZ - BALALAIKA	52699001
14273	21	SANTACRUZ - EL EDEN	52699002
14274	21	SANTACRUZ - EL SANDE	52699003
14275	21	SANTACRUZ - MANCHAG	52699004
14276	21	SANTACRUZ - PIARAMAG	52699005
14277	21	SANTACRUZ - SANTA ROSA	52699006
14278	21	SANTACRUZ - CHIPACUERDO	52699007
14279	21	SANTACRUZ - INGA	52699008
14280	21	SAPUYES - EL ESPINO	52720001
14281	21	TAMINANGO - EL TABLÓN	52786002
14282	21	TAMINANGO - CURIACO	52786003
14283	21	TAMINANGO - HUECO	52786005
14284	21	TAMINANGO - ALTO DE DIEGO	52786006
14285	21	TAMINANGO - EL MANZANO	52786007
14286	21	TAMINANGO - CHARGUAYACO	52786008
14287	21	TAMINANGO - TAMINANGUITO	52786011
14288	21	TAMINANGO - PUERTO REMOLINO	52786017
14289	21	TAMINANGO - LA GRANADA	52786018
14290	21	TAMINANGO - EL REMOLINO	52786019
14291	21	TAMINANGO - CONCORDIA	52786020
14292	21	TAMINANGO - GUAYACANAL	52786021
14293	21	TAMINANGO - SAN ISIDRO	52786022
14294	21	TANGUA - SANTANDER	52788001
14295	21	TANGUA - TAPIALQUER ALTO	52788002
14296	21	TANGUA - LA COCHA	52788003
14297	21	TANGUA - SAN FRANCISCO	52788004
14298	21	TANGUA - SAN VICENTE	52788005
14299	21	TANGUA - SAN RAFAEL	52788006
14300	21	TANGUA - CEBADAL	52788007
14301	2	FREDONIA - LOS PALOMOS	5282002
14302	2	FREDONIA - MINAS	5282003
14303	2	FREDONIA - PUENTE IGLESIAS	5282004
14304	2	FREDONIA - MARSELLA	5282005
14305	2	FREDONIA - COMBIA GRANDE	5282006
14306	2	FREDONIA - ZABALETAS	5282007
14307	2	FREDONIA - EL ZANCUDO	5282008
14308	2	FREDONIA - LA LOMA DEL PLAN	5282009
14309	2	FREDONIA - EL PLAN	5282010
14310	2	FREDONIA - UVITAL	5282012
14311	2	FREDONIA - PIEDRA VERDE	5282014
14312	21	SAN ANDRES DE TUMACO - CAUNAPÍ	52835009
14313	21	SAN ANDRES DE TUMACO - COLORADO	52835010
14314	21	SAN ANDRES DE TUMACO - DESCOLGADERO	52835011
14315	21	SAN ANDRES DE TUMACO - CHAJAL	52835012
14316	21	SAN ANDRES DE TUMACO - LA CALETA	52835015
14317	21	SAN ANDRES DE TUMACO - PITAL	52835016
14318	21	SAN ANDRES DE TUMACO - ESPRIELLA	52835017
14319	21	SAN ANDRES DE TUMACO - BARRO COLORADO	52835020
14320	21	SAN ANDRES DE TUMACO - SAN JOSE DEL GUAYABO	52835021
14321	21	SAN ANDRES DE TUMACO - GUAYACANA	52835030
14322	21	SAN ANDRES DE TUMACO - LLORENTE	52835031
14323	21	SAN ANDRES DE TUMACO - PALAMBÍ	52835036
14324	21	SAN ANDRES DE TUMACO - IMBILI MIRASPALMAS	52835037
14325	21	SAN ANDRES DE TUMACO - EL PROGRESO SANTO DOMINGO	52835040
14326	21	SAN ANDRES DE TUMACO - SAN LUIS ROBLES	52835042
14327	21	SAN ANDRES DE TUMACO - SALISVÍ	52835047
14328	21	SAN ANDRES DE TUMACO - VILLA SAN JUAN	52835050
14329	21	SAN ANDRES DE TUMACO - SAN ANTONIO	52835051
14330	21	SAN ANDRES DE TUMACO - BOCAS DE CURAY	52835055
14331	21	SAN ANDRES DE TUMACO - TEHERAN	52835058
14332	21	SAN ANDRES DE TUMACO - URIBE URIBE (CHILVI)	52835059
14333	21	SAN ANDRES DE TUMACO - EL BAJITO	52835063
14334	21	SAN ANDRES DE TUMACO - PAPAYAL LA PLAYA	52835064
14335	21	SAN ANDRES DE TUMACO - CALETA VIENTO LIBRE	52835068
14336	21	SAN ANDRES DE TUMACO - CEIBITO	52835069
14337	21	SAN ANDRES DE TUMACO - EL CARMEN KM 36	52835071
14338	21	SAN ANDRES DE TUMACO - EL CARMEN KM 63	52835073
14339	21	SAN ANDRES DE TUMACO - BOCANA NUEVA	52835075
14340	21	SAN ANDRES DE TUMACO - CHILVICITO	52835077
14341	21	SAN ANDRES DE TUMACO - LA SIRENA	52835083
14342	21	SAN ANDRES DE TUMACO - PALAY	52835085
14343	21	SAN ANDRES DE TUMACO - PULGANDE	52835087
14344	21	SAN ANDRES DE TUMACO - RETOÑO	52835088
14345	21	SAN ANDRES DE TUMACO - SANTA ROSA	52835091
14346	21	SAN ANDRES DE TUMACO - ALTO AGUA CLARA	52835092
14347	21	SAN ANDRES DE TUMACO - IMBILPI DEL CARMEN	52835093
14348	21	SAN ANDRES DE TUMACO - INGUAPI DEL CARMEN	52835099
14349	21	SAN ANDRES DE TUMACO - LA BARCA	52835101
14350	21	SAN ANDRES DE TUMACO - EL COCO	52835102
14351	21	SAN ANDRES DE TUMACO - ALBANIA	52835104
14352	21	SAN ANDRES DE TUMACO - BAJO JAGUA	52835107
14353	21	SAN ANDRES DE TUMACO - BRISAS DEL ACUEDUCTO	52835108
14354	21	SAN ANDRES DE TUMACO - CACAGUAL	52835109
14355	21	SAN ANDRES DE TUMACO - CORRIENTE GRANDE	52835111
14356	21	SAN ANDRES DE TUMACO - GUABAL	52835114
14357	21	SAN ANDRES DE TUMACO - GUACHAL	52835115
14358	21	SAN ANDRES DE TUMACO - GUALTAL	52835116
14359	21	SAN ANDRES DE TUMACO - EL RETORNO	52835118
14360	21	SAN ANDRES DE TUMACO - JUAN DOMINGO	52835119
14361	21	SAN ANDRES DE TUMACO - KILÓMETRO 28	52835120
14362	21	SAN ANDRES DE TUMACO - KILÓMETRO 35	52835121
14363	21	SAN ANDRES DE TUMACO - KILÓMETRO 58	52835123
14364	21	SAN ANDRES DE TUMACO - LA CHORRERA	52835125
14365	21	SAN ANDRES DE TUMACO - PIÑUELA RIO MIRA	52835127
14366	21	SAN ANDRES DE TUMACO - LA VEGA	52835129
14367	21	SAN ANDRES DE TUMACO - MAJAGUA	52835130
14368	21	SAN ANDRES DE TUMACO - MILAGROS	52835132
14369	21	SAN ANDRES DE TUMACO - PÁCORA	52835133
14370	21	SAN ANDRES DE TUMACO - PINDALES	52835134
